"Date","Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Condition","Source Weather","Precipitation","Source Fire CA","Size","Containment","Structures Threatened","Structures Destroyed","Civilian Injuries","Civilian Fatalities","Structures Damaged","Firefighter Injuries"
"2025-01-10","22:18",,,,,,,,,,,"30608d23-736b-48f9-b0f5-4055e212abf3","21,317","8%","12,250","","3","2","",""
"2025-01-10","22:20",,,,,,,,,,,"c1a8570d-45de-4e14-aa62-1e43bede8c43","21,317","8%","12,250","","3","2","",""
"2025-01-10","22:31",,,,,,,,,,,"c6792ec2-2041-4e7d-a0e4-18764a60406f","21,317","8%","12,250","","3","2","",""
"2025-01-10","22:53","57","43","59","WSW","8","0","30.04","Mostly Cloudy","2025-1-10","0.0",,,,,,,,,
"2025-01-10","23:53","57","43","59","CALM","0","0","30.03","Partly Cloudy","2025-1-10","0.0",,,,,,,,,
"2025-01-11","00:38",,,,,,,,,,,"4090a1de-5459-4725-ab9d-f24c07a80de0","21,317","8%","12,250","","3","2","",""
"2025-01-11","00:53","55","46","72","ESE","3","0","30.00","Mostly Cloudy","2025-1-10","0.0",,,,,,,,,
"2025-01-11","00:53",,,,,,,,,,,"84555f70-08b6-45c5-a526-ed0f86980d25","21,317","8%","12,250","","3","2","",""
"2025-01-11","01:02",,,,,,,,,,,"ea14c0a7-9f79-47dc-9068-3eed41767c44","21,317","8%","12,250","","3","2","",""
"2025-01-11","01:04",,,,,,,,,,,"69175528-2705-48d8-9488-781bcc65060a","21,317","8%","12,250","","3","2","",""
"2025-01-11","01:53","52","39","61","VAR","3","0","29.98","Mostly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","02:53","49","36","61","E","5","0","29.98","Mostly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","03:53","49","33","54","E","5","0","29.96","Partly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","04:53","49","31","50","CALM","0","0","29.94","Partly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","05:53","48","28","46","E","3","0","29.93","Mostly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","06:24",,,,,,,,,,,"692632f1-d814-466c-924c-5d4dd447a3b5","21,595","11%","12,250","","3","2","",""
"2025-01-11","06:28",,,,,,,,,,,"6e456fba-ff53-4e1c-9d4d-401a165b1a02","21,596","11%","12,250","","3","2","",""
"2025-01-11","06:53","49","27","43","E","3","0","29.93","Mostly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","07:20",,,,,,,,,,,"048a8159-ff34-4947-9d2a-ecbda25cc735","21,596","11%","12,250","","3","2","",""
"2025-01-11","07:22",,,,,,,,,,,"cb2bc9cc-901b-4d41-80c7-57386c7b2ce8","21,596","11%","12,250","","3","2","",""
"2025-01-11","07:52",,,,,,,,,,,"a6ed2094-9286-48d2-8a53-16b19a6d564f","21,596","11%","12,250","","3","2","",""
"2025-01-11","07:53","49","25","39","NE","7","0","29.93","Partly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","08:46",,,,,,,,,,,"3445b48a-6d3e-4985-81a4-493130258b7b","21,596","11%","12,250","","3","2","",""
"2025-01-11","08:53","51","27","39","E","6","0","29.95","Partly Cloudy","2025-1-11","0.0",,,,,,,,,
"2025-01-11","09:21",,,,,,,,,,,"c9204d54-4a92-4906-b18a-c97e1ede62f4","21,596","11%","12,250","","3","2","",""
"2025-01-11","09:39",,,,,,,,,,,"cda3def5-b280-4190-af9f-fccc43374087","22,660","11%","12,250","","3","2","",""
"2025-01-11","09:53","56","31","39","ENE","6","0","29.95","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","10:53","60","40","47","E","6","0","29.96","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","11:04",,,,,,,,,,,"6c651b59-d0c0-4b7f-ac2e-8640be948498","22,660","11%","12,250","","3","2","",""
"2025-01-11","11:53","61","43","52","SSE","7","0","29.93","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","12:50",,,,,,,,,,,"f23c37f7-d392-4ae5-9360-20bc9a27fb7d","22,660","11%","12,250","","3","2","",""
"2025-01-11","12:53","64","40","41","CALM","0","0","29.88","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","13:02",,,,,,,,,,,"57893ac3-f7d7-4dbd-9692-191c319d17d6","22,660","11%","12,250","","3","2","",""
"2025-01-11","13:20",,,,,,,,,,,"08ef131e-878c-42b7-ba90-0aaa0bb78249","22,660","11%","12,250","","3","2","",""
"2025-01-11","13:53","63","46","54","W","12","0","29.86","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","14:53","62","47","58","W","12","0","29.84","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","15:38",,,,,,,,,,,"89098978-66a9-452b-b20c-5f186a255a45","22,660","11%","12,250","","3","2","",""
"2025-01-11","15:53","60","49","67","W","10","0","29.84","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","16:37",,,,,,,,,,,"dce9178c-9419-4005-a61e-49281b54c945","23,654","11%","12,250","","3","2","",""
"2025-01-11","16:53","59","51","75","W","12","0","29.83","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","17:53","58","49","72","SW","6","0","29.82","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","18:16",,,,,,,,,,,"ff576db0-cac7-44e9-9472-0a27ab8c25de","23,654","11%","12,250","","3","2","",""
"2025-01-11","18:53","57","49","74","ESE","3","0","29.82","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","19:53","57","48","72","N","6","0","29.83","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","20:13",,,,,,,,,,,"1612754d-8d87-43b7-a4af-17a45b4b0600","23,654","11%","12,250","","3","2","",""
"2025-01-11","20:53","55","48","77","CALM","0","0","29.86","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","21:25",,,,,,,,,,,"585ace89-d4d7-4815-9e63-bfd1e61a88d8","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:27",,,,,,,,,,,"ebb217f4-f113-4bd0-b46e-5425acd480fd","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:28",,,,,,,,,,,"d28cf1c7-0b27-4f2a-a8b7-e675fabd8974","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:31",,,,,,,,,,,"922f96bf-0351-4446-aa6d-4176d0f568fb","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:40",,,,,,,,,,,"42d66ab9-f0a3-44bc-9f7f-aaa496ef5c54","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:46",,,,,,,,,,,"62ef4e6a-7ce6-4abf-a3a3-e5e7a1f52e31","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:53","56","47","72","CALM","0","0","29.87","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","21:56",,,,,,,,,,,"6b2d55ee-73ce-4803-87e8-70af983c3b12","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","21:57",,,,,,,,,,,"815728b3-4e11-4006-bbf5-b2748080cf81","23,654","11%","12,250","513","3","2","63",""
"2025-01-11","22:53","55","45","69","ENE","5","0","29.87","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-11","23:53","55","45","69","VAR","5","0","29.88","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-12","00:53","51","44","77","ENE","5","0","29.89","Fair","2025-1-11","0.0",,,,,,,,,
"2025-01-12","01:53","55","33","43","CALM","0","0","29.89","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","02:53","56","19","24","SSW","3","0","29.89","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","03:53","46","31","56","ENE","6","0","29.90","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","04:53","49","29","46","WSW","3","0","29.90","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","05:53","50","28","43","W","6","0","29.90","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","06:02",,,,,,,,,,,"45e9972b-471f-4db3-9b5a-0f18ab72ffd3","23,654","11%","12,250","513","3","2","63",""
"2025-01-12","06:33",,,,,,,,,,,"67c8bdca-dea7-451d-95a7-36c265110f4d","23,707","11%","12,250","604","3","2","83",""
"2025-01-12","06:53","54","18","24","VAR","3","0","29.92","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","07:53","56","21","26","W","3","0","29.93","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","08:53","56","22","27","NNW","5","0","29.95","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","09:53","61","26","26","S","6","0","29.96","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","10:01",,,,,,,,,,,"7860cebf-e7cf-4b75-a3f3-917f09a9df78","23,707","11%","12,250","604","3","2","83",""
"2025-01-12","10:04",,,,,,,,,,,"7dd51bc9-f5e2-4a93-a09d-e1e5b9067200","23,707","11%","12,250","604","3","2","83",""
"2025-01-12","10:05",,,,,,,,,,,"fa6fedad-06ea-4e2d-adf9-dfd7f3817c4d","23,707","11%","12,250","604","3","2","83",""
"2025-01-12","10:53","63","29","28","CALM","0","0","29.97","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","10:54",,,,,,,,,,,"beefaf08-d02b-40d5-be0f-5585f8fe0cda","23,706","11%","12,250","604","3","2","83",""
"2025-01-12","11:07",,,,,,,,,,,"6bf0fdb2-90bb-4b7a-88ca-e5db5fee9c02","23,706","11%","12,250","604","3","5","83",""
"2025-01-12","11:13",,,,,,,,,,,"fcb41c24-7af7-493d-bd40-45bd23fb5f11","23,713","11%","12,250","604","3","5","83",""
"2025-01-12","11:53","65","31","28","W","3","0","29.96","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","11:54",,,,,,,,,,,"0df76d0f-10a4-4169-8c75-23ec116020fd","23,713","11%","12,250","604","3","2","83",""
"2025-01-12","12:53","67","32","27","SW","6","0","29.93","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","13:53","67","32","27","SSW","7","0","29.89","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","14:44",,,,,,,,,,,"f206eb3d-1707-41d3-878d-1ae10715e5b1","23,713","11%","12,250","604","3","2","83",""
"2025-01-12","14:53","68","33","27","WSW","12","0","29.88","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","15:53","65","30","27","SW","10","0","29.89","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","16:29",,,,,,,,,,,"614f18d0-1396-49e8-a5b5-712f92a0059e","23,713","11%","12,250","604","3","2","83",""
"2025-01-12","16:31",,,,,,,,,,,"bff72032-3d46-4f22-8180-b620f9ca082a","23,713","11%","12,250","604","3","2","83",""
"2025-01-12","16:53","63","28","27","SW","12","0","29.89","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","17:53","60","35","39","SW","12","0","29.91","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","18:53","58","43","58","SW","8","0","29.90","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","18:54",,,,,,,,,,,"bdbdd695-fd01-433f-ae52-ba31298ced34","23,713","13%","12,250","1,105","3","2","179",""
"2025-01-12","18:55",,,,,,,,,,,"d70372a8-a99b-47a2-ac58-ef5bea001eca","23,713","13%","12,250","1,105","3","2","179",""
"2025-01-12","18:57",,,,,,,,,,,"411721a4-f1d0-48ed-975a-229898c77ae9","23,713","13%","12,250","1,105","3","2","179",""
"2025-01-12","19:53","57","44","62","CALM","0","0","29.92","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","20:53","55","44","67","E","3","0","29.95","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","21:53","54","42","64","CALM","0","0","29.97","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","22:53","53","35","50","E","5","0","29.98","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-12","23:53","55","29","37","CALM","0","0","29.98","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-13","00:53","51","29","43","SE","3","0","29.99","Fair","2025-1-12","0.0",,,,,,,,,
"2025-01-13","01:53","51","27","39","NE","3","0","29.99","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","02:53","48","25","41","ESE","5","0","29.99","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","03:53","48","22","36","CALM","0","0","29.99","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","04:53","48","22","36","CALM","0","0","30.00","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","05:53","45","22","40","NE","3","0","30.00","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","06:00",,,,,,,,,,,"16ac1355-a544-4af2-b197-631b50ed3149","23,713","14%","12,250","1,105","3","2","179",""
"2025-01-13","06:35",,,,,,,,,,,"7bdd5679-cecf-4090-b392-f911ff768ac0","23,713","14%","12,250","1,105","3","2","179",""
"2025-01-13","06:53","48","21","34","CALM","0","0","30.01","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","07:05",,,,,,,,,,,"d426f279-239d-4151-967c-0342fa13912e","23,713","14%","12,250","1,280","3","2","204",""
"2025-01-13","07:53","45","22","40","CALM","0","0","30.02","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","08:20",,,,,,,,,,,"e05a52b1-3bcf-4244-b391-80d139859a60","23,654","11%","12,250","513","3","2","63",""
"2025-01-13","08:28",,,,,,,,,,,"05506337-cc26-4a1c-9b58-f000cea06408","23,654","14%","12,250","513","3","2","63",""
"2025-01-13","08:30",,,,,,,,,,,"4910f1b0-2aa9-44f9-8a7f-39ea1b957745","23,654","14%","12,250","513","3","2","63",""
"2025-01-13","08:43",,,,,,,,,,,"25abbe52-f080-442a-8001-e83b5fd435f0","23,713","14%","12,250","1,280","3","2","204",""
"2025-01-13","08:53","47","24","41","CALM","0","0","30.04","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","09:34",,,,,,,,,,,"ec336b91-9127-4f3a-b6d1-672a7d04168f","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","09:53","57","22","26","CALM","0","0","30.06","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","10:53","60","25","26","CALM","0","0","30.09","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","11:10",,,,,,,,,,,"ee7af1fe-bb3a-4a4c-b2e2-7db47f133761","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","11:53","63","28","27","VAR","3","0","30.08","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","12:53","65","30","27","VAR","5","0","30.06","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","13:37",,,,,,,,,,,"37a6873b-06f3-416a-8519-23af2f9fc0dd","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","13:53","66","32","28","ESE","6","0","30.04","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","13:59",,,,,,,,,,,"46999bcb-2571-4045-aaf9-655f7de863d9","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","14:00",,,,,,,,,,,"04b57d53-ced2-4ef3-966a-bcf6b6228d4e","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","14:53","66","29","25","W","9","0","30.04","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","15:53","67","31","26","S","7","22","30.04","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","16:31",,,,,,,,,,,"f5e08f80-3cad-46e8-b493-21180bd79d95","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","16:53","63","28","27","WSW","9","0","30.05","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","17:00",,,,,,,,,,,"5e2cbdc7-3590-4170-8afb-3661f7f71334","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","17:03",,,,,,,,,,,"be828b8f-9bdf-41c1-af7b-800a71f2e33a","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","17:21",,,,,,,,,,,"38452f51-58ec-4391-ac7b-49fac39b9501","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","17:53","63","27","26","WSW","5","0","30.06","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","18:20",,,,,,,,,,,"346c9a1f-fe7c-4b8a-a96d-acae730a2e08","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","18:53","58","22","25","W","6","0","30.07","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","19:53","58","27","31","NW","6","0","30.09","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","20:53","57","24","28","NNW","9","0","30.11","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","21:03",,,,,,,,,,,"7cb90058-b367-4285-8549-bebda703b281","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","21:06",,,,,,,,,,,"28182fe1-290d-48ba-bb09-0551b1bbddad","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","21:07",,,,,,,,,,,"6edda1f2-efa2-4a6a-a82e-f54a77c6e9b8","23,713","14%","12,250","1,280","3","8","204",""
"2025-01-13","21:53","57","23","27","N","7","0","30.13","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","22:53","55","20","25","CALM","0","0","30.14","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-13","23:53","55","19","24","CALM","0","0","30.14","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-14","00:53","56","20","25","WNW","3","0","30.14","Fair","2025-1-13","0.0",,,,,,,,,
"2025-01-14","01:53","53","18","25","CALM","0","0","30.14","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","02:53","47","18","32","CALM","0","0","30.15","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","03:53","45","19","36","N","5","0","30.15","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","04:53","45","18","34","ESE","5","0","30.14","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","05:51",,,,,,,,,,,"a606f970-71fe-4638-b469-643e6b67e9e3","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","05:53","44","19","37","ENE","5","0","30.14","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","05:56",,,,,,,,,,,"1f9c6c5d-d6b1-412e-b536-c4ae34d66e4a","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","06:26",,,,,,,,,,,"bbea4421-bbb1-4ffa-b22d-183dd498306c","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","06:30",,,,,,,,,,,"b1883d29-78ec-48ee-b6e5-8f8433a19aa1","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","06:53","44","17","34","CALM","0","0","30.15","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","07:39",,,,,,,,,,,"62c2133f-0afa-451b-a4e1-f903a63c0da3","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","07:42",,,,,,,,,,,"023f758c-1426-4bc1-b9e8-0132fc857daa","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","07:53","42","19","40","ESE","5","0","30.16","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","08:52",,,,,,,,,,,"e9d82979-1d8b-4e18-83d7-f838152857dd","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","08:53","48","18","30","NE","5","0","30.18","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","08:55",,,,,,,,,,,"970f1352-a3ad-4e26-bc17-0d3b5a674335","23,713","17%","12,250","1,280","3","8","204",""
"2025-01-14","09:53","56","23","28","VAR","3","0","30.19","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","10:53","61","27","27","SW","3","0","30.19","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","11:53","63","28","27","W","7","0","30.18","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","11:59","62","28","28","W","7","0","30.18","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","12:53","64","29","27","W","10","0","30.14","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","13:53","65","28","25","W","12","0","30.10","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","14:53","63","29","28","W","10","0","30.07","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","15:53","62","36","38","W","9","0","30.06","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","16:53","62","27","26","W","10","0","30.06","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","17:53","59","37","44","W","7","0","30.06","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","18:03",,,,,,,,,,,"5dbe3539-d78b-4697-a5d5-2359b141b205","23,713","18%","12,250","1,280","3","8","204",""
"2025-01-14","18:05",,,,,,,,,,,"86f786a4-8ecd-46af-a46f-b9133599b70e","23,713","18%","12,250","2,114","3","8","382",""
"2025-01-14","18:29",,,,,,,,,,,"3be803c1-5464-4c71-acad-e46165ed36a0","23,713","18%","12,250","2,114","3","8","382",""
"2025-01-14","18:51",,,,,,,,,,,"cc9bf43f-45ec-4595-a4f3-bd4029992f38","23,713","18%","12,250","2,114","3","8","382",""
"2025-01-14","18:53","57","38","49","W","7","0","30.06","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","19:53","57","39","51","SW","3","0","30.07","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","20:53","55","36","49","CALM","0","0","30.08","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","20:53",,,,,,,,,,,"22ab05f2-335e-402f-8ae8-72e49d7adb3b","23,713","18%","12,250","2,114","3","8","382",""
"2025-01-14","20:58",,,,,,,,,,,"d776faec-6f7c-423a-823c-c17c5ad9c9a4","23,713","18%","12,250","2,114","3","8","382",""
"2025-01-14","21:53","56","33","42","ESE","5","0","30.09","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","22:53","54","31","41","N","3","0","30.10","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-14","23:53","53","22","30","CALM","0","0","30.10","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-15","00:53","54","21","28","VAR","3","0","30.10","Fair","2025-1-14","0.0",,,,,,,,,
"2025-01-15","01:53","50","22","33","ESE","3","0","30.09","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","02:53","48","24","39","ESE","3","0","30.09","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","03:53","48","22","36","CALM","0","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","04:53","48","20","33","CALM","0","0","30.07","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","05:53","44","21","40","E","3","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","06:30",,,,,,,,,,,"01cbbe95-b3cd-4789-a1d1-71e72f72d158","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","06:53","46","21","37","ENE","3","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","07:53","49","24","38","NE","5","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","08:36",,,,,,,,,,,"e1ff7c82-a523-40fa-97b3-c74489c1cdef","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","08:53","53","21","29","ENE","5","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","09:53","57","23","27","VAR","5","0","30.09","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","10:53","61","27","27","E","6","0","30.09","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","11:16",,,,,,,,,,,"199abd70-bd57-4884-a187-1cfa2552a0c8","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","11:48",,,,,,,,,,,"f2bd7cf2-e80c-41b4-bdd8-90cd66a95bb1","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","11:53","66","32","28","SSE","7","0","30.07","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","12:29",,,,,,,,,,,"49c4c871-c63b-44c2-9b82-b5b9a4fc0119","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","12:53","71","35","27","SSW","9","0","30.05","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","13:53","72","36","27","SW","6","0","30.03","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","14:45",,,,,,,,,,,"591b8be0-f9af-4d15-bd78-639bcc0ed215","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","14:53","70","34","27","WNW","10","0","30.01","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","15:53","69","33","26","W","13","0","30.00","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","15:58",,,,,,,,,,,"f63dead1-62bf-48bb-996e-6646b4e70642","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","16:12",,,,,,,,,,,"b7d6b230-b7bf-4c50-b568-ed3f42971dde","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","16:53","67","31","26","W","9","0","30.01","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","17:20",,,,,,,,,,,"b4d59eac-ebae-4b65-8e37-137e6d6b14c1","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","17:25",,,,,,,,,,,"a598fa1d-ee50-4c28-b89c-234cfcf85efe","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","17:53","63","29","28","SW","10","0","30.03","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","17:54",,,,,,,,,,,"70800a55-b114-4f30-bd85-476b67138012","23,713","19%","12,250","2,191","3","8","397",""
"2025-01-15","18:33",,,,,,,,,,,"e2e41649-789b-4771-9a35-96ef04c94878","23,713","21%","12,250","2,747","3","8","484",""
"2025-01-15","18:53","59","36","42","W","7","0","30.04","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","19:03",,,,,,,,,,,"26e42c96-f4ac-4c14-b459-9586030eb6a2","23,713","21%","12,250","2,747","3","8","484",""
"2025-01-15","19:53","60","32","35","WNW","6","0","30.04","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","19:54",,,,,,,,,,,"20dea2a3-cc6d-472b-92c6-ef14004d21d4","23,713","21%","12,250","2,747","3","8","484",""
"2025-01-15","20:03",,,,,,,,,,,"15006938-37cb-4890-bff0-e2d185207f96","23,713","21%","12,250","2,747","3","8","484",""
"2025-01-15","20:05",,,,,,,,,,,"9688bff5-16fa-4905-bacb-167f82392dd5","23,713","21%","12,250","2,747","3","8","484",""
"2025-01-15","20:53","58","36","44","CALM","0","0","30.05","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","21:53","57","34","42","SSE","5","0","30.07","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","22:53","55","33","43","ESE","5","0","30.08","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-15","23:53","53","31","43","NNE","6","0","30.07","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-16","00:53","58","22","25","VAR","7","0","30.05","Fair","2025-1-15","0.0",,,,,,,,,
"2025-01-16","01:53","53","23","31","ENE","3","0","30.04","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","02:53","52","21","30","NE","3","0","30.03","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","03:53","51","17","26","NE","6","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","04:53","53","18","25","NE","5","0","30.02","Fair","2025-1-16","0.0",,,,,,,,,
"2025-01-16","05:36",,,,,,,,,,,"a7ceb7a9-d5a9-4fef-84bb-4f1e6332e22d","23,713","22%","12,250","2,747","3","8","484",""
"2025-01-16","05:53","49","17","28","CALM","0","0","30.01","Fair","2025-1-16","0.0",,,,,,,,,
