"Date","Time","Temperature","Wind Speed","Wind Gust","Station"
"2025-01-07","09:49","57.2","17.8","19.6","KCACALAB70"
"2025-01-07","09:54","57.2","9.8","11.4","KCACALAB70"
"2025-01-07","09:59","57.3","13.1","15.4","KCACALAB70"
"2025-01-07","10:04","57.2","12.3","13.4","KCACALAB70"
"2025-01-07","10:09","57.3","12.3","14.7","KCACALAB70"
"2025-01-07","10:14","57.5","10.2","12.3","KCACALAB70"
"2025-01-07","10:19","58.1","11.4","13.1","KCACALAB70"
"2025-01-07","10:24","58.2","15.6","19.6","KCACALAB70"
"2025-01-07","10:29","58.4","17.4","20.3","KCACALAB70"
"2025-01-07","10:34","58.4","16.1","17.8","KCACALAB70"
"2025-01-07","10:39","59","17.8","19.6","KCACALAB70"
"2025-01-07","10:44","59.1","16.1","19.9","KCACALAB70"
"2025-01-07","10:49","59.1","20.5","31.3","KCACALAB70"
"2025-01-07","10:54","59.3","14.7","16.7","KCACALAB70"
"2025-01-07","10:59","59.5","14.7","17.8","KCACALAB70"
"2025-01-07","11:04","59.5","15.8","21.2","KCACALAB70"
"2025-01-07","11:09","59.3","16.5","20.8","KCACALAB70"
"2025-01-07","11:14","59.9","16.1","18.7","KCACALAB70"
"2025-01-07","11:19","60.2","13.8","17.8","KCACALAB70"
"2025-01-07","11:24","60","15.4","20.1","KCACALAB70"
"2025-01-07","11:29","60.2","15.8","20.8","KCACALAB70"
"2025-01-07","11:34","60.4","16.7","22.5","KCACALAB70"
"2025-01-07","11:39","60.6","19.2","27","KCACALAB70"
"2025-01-07","11:44","60.4","13.8","19","KCACALAB70"
"2025-01-07","11:49","60.8","10.9","14.5","KCACALAB70"
"2025-01-07","11:54","60.9","16.5","18.7","KCACALAB70"
"2025-01-07","11:59","60.8","12","13.8","KCACALAB70"
"2025-01-07","12:04","61.1","10.7","14.5","KCACALAB70"
"2025-01-07","12:09","61.5","15.6","19.9","KCACALAB70"
"2025-01-07","12:14","61.5","13.4","15.2","KCACALAB70"
"2025-01-07","12:19","61.7","14.7","17.2","KCACALAB70"
"2025-01-07","12:24","61.7","20.3","22.5","KCACALAB70"
"2025-01-07","12:29","62","13.4","14.5","KCACALAB70"
"2025-01-07","12:34","62.4","10.7","13.6","KCACALAB70"
"2025-01-07","12:39","62.6","13.6","14.5","KCACALAB70"
"2025-01-07","12:44","62.6","15.6","19.6","KCACALAB70"
"2025-01-07","12:49","62","16.1","19","KCACALAB70"
"2025-01-07","12:54","62.4","9.3","11.1","KCACALAB70"
"2025-01-07","12:59","62.7","15.8","20.1","KCACALAB70"
"2025-01-07","13:04","62.9","11.6","13.6","KCACALAB70"
"2025-01-07","13:09","62.7","16.1","18.1","KCACALAB70"
"2025-01-07","13:14","62.2","10.5","13.1","KCACALAB70"
"2025-01-07","13:19","62.4","10.5","12","KCACALAB70"
"2025-01-07","13:24","62.7","12.9","15.4","KCACALAB70"
"2025-01-07","13:29","62.9","10","10.2","KCACALAB70"
"2025-01-07","13:34","62.7","13.4","16.1","KCACALAB70"
"2025-01-07","13:39","62.9","11.4","13.4","KCACALAB70"
"2025-01-07","13:44","62.9","16.7","20.5","KCACALAB70"
"2025-01-07","13:49","62.9","12.9","15.2","KCACALAB70"
"2025-01-07","13:54","62.7","19","20.5","KCACALAB70"
"2025-01-07","13:59","62.7","11.4","12.7","KCACALAB70"
"2025-01-07","14:04","62.7","15.8","17.8","KCACALAB70"
"2025-01-07","14:09","62.7","11.4","12.3","KCACALAB70"
"2025-01-07","14:14","63.1","12.9","15.6","KCACALAB70"
"2025-01-07","14:19","63.1","15.8","18.1","KCACALAB70"
"2025-01-07","14:24","62.7","16.3","20.1","KCACALAB70"
"2025-01-07","14:29","62.6","17","19.9","KCACALAB70"
"2025-01-07","14:34","62.7","14.9","16.7","KCACALAB70"
"2025-01-07","14:39","62.7","14","15.6","KCACALAB70"
"2025-01-07","14:44","62.7","10","13.1","KCACALAB70"
"2025-01-07","14:49","62.7","11.4","12","KCACALAB70"
"2025-01-07","14:54","62.9","11.4","13.4","KCACALAB70"
"2025-01-07","14:59","62.7","12.9","14","KCACALAB70"
"2025-01-07","15:04","62.9","12.5","14.7","KCACALAB70"
"2025-01-07","15:09","62.9","14.3","16.5","KCACALAB70"
"2025-01-07","15:14","62.4","12.9","14.5","KCACALAB70"
"2025-01-07","15:19","62.4","11.4","13.4","KCACALAB70"
"2025-01-07","15:24","62.2","12.9","13.8","KCACALAB70"
"2025-01-07","15:29","62.4","17.2","20.8","KCACALAB70"
"2025-01-07","15:34","62.2","12.9","15.8","KCACALAB70"
"2025-01-07","15:39","62","14.7","16.7","KCACALAB70"
"2025-01-07","15:44","61.7","13.1","14","KCACALAB70"
"2025-01-07","15:49","61.8","13.6","17.2","KCACALAB70"
"2025-01-07","15:54","62","11.8","14","KCACALAB70"
"2025-01-07","15:59","61.7","13.1","14","KCACALAB70"
"2025-01-07","16:04","61.7","16.7","20.3","KCACALAB70"
"2025-01-07","16:09","61.3","15.4","20.3","KCACALAB70"
"2025-01-07","16:14","61.5","14","16.1","KCACALAB70"
"2025-01-07","16:19","61.3","14","15.4","KCACALAB70"
"2025-01-07","16:24","61.1","12.3","14.9","KCACALAB70"
"2025-01-07","16:29","61.1","12","13.4","KCACALAB70"
"2025-01-07","16:34","60.9","11.4","13.4","KCACALAB70"
"2025-01-07","16:39","60.9","19.9","22.1","KCACALAB70"
"2025-01-07","16:44","61.1","13.4","16.5","KCACALAB70"
"2025-01-07","16:49","60.9","11.1","13.4","KCACALAB70"
"2025-01-07","16:54","60.6","13.4","17.4","KCACALAB70"
"2025-01-07","16:59","60.6","13.6","15.4","KCACALAB70"
"2025-01-07","17:04","60.6","14","16.1","KCACALAB70"
"2025-01-07","17:09","60.2","13.6","14.5","KCACALAB70"
"2025-01-07","17:14","60.4","15.6","18.1","KCACALAB70"
"2025-01-07","17:19","60.4","12.9","15.4","KCACALAB70"
"2025-01-07","17:24","60.2","14.5","17.4","KCACALAB70"
"2025-01-07","17:29","60.4","15.4","19","KCACALAB70"
"2025-01-07","17:34","60.2","13.6","15.6","KCACALAB70"
"2025-01-07","17:39","60","12.7","15.8","KCACALAB70"
"2025-01-07","17:44","60","14.5","19.2","KCACALAB70"
"2025-01-07","17:49","60.2","13.1","15.8","KCACALAB70"
"2025-01-07","17:54","60","18.7","20.1","KCACALAB70"
"2025-01-07","17:59","60","8.7","10.2","KCACALAB70"
"2025-01-07","18:04","59.7","12.5","13.1","KCACALAB70"
"2025-01-07","18:09","59.9","14.9","16.7","KCACALAB70"
"2025-01-07","18:14","59.9","20.5","28.4","KCACALAB70"
"2025-01-07","18:19","60","13.8","17.8","KCACALAB70"
"2025-01-07","18:24","59.9","15.8","19.4","KCACALAB70"
"2025-01-07","18:29","59.9","19.9","29.3","KCACALAB70"
"2025-01-07","18:34","59.9","21.4","34","KCACALAB70"
"2025-01-07","18:39","60","17.4","20.5","KCACALAB70"
"2025-01-07","18:44","59.9","20.5","26.1","KCACALAB70"
"2025-01-07","18:49","59.7","22.5","27.5","KCACALAB70"
"2025-01-07","00:04","52.8","1.5","1.5","KCALOSAN1017"
"2025-01-07","00:09","52.7","1.5","1.5","KCALOSAN1017"
"2025-01-07","00:14","53","1.7","1.7","KCALOSAN1017"
"2025-01-07","00:19","53.2","2.2","2.2","KCALOSAN1017"
"2025-01-07","00:24","53.2","1.7","1.7","KCALOSAN1017"
"2025-01-07","00:29","53.2","1.1","1.1","KCALOSAN1017"
"2025-01-07","00:34","53","0","0","KCALOSAN1017"
"2025-01-07","00:39","52.8","0","0","KCALOSAN1017"
"2025-01-07","00:44","52.7","1.1","1.1","KCALOSAN1017"
"2025-01-07","00:49","52.7","1.1","1.1","KCALOSAN1017"
"2025-01-07","00:54","52.7","2","2","KCALOSAN1017"
"2025-01-07","00:59","52.8","2.2","2.2","KCALOSAN1017"
"2025-01-07","01:04","52.7","1.5","1.5","KCALOSAN1017"
"2025-01-07","01:09","52.7","0","0","KCALOSAN1017"
"2025-01-07","01:14","52.1","0","0","KCALOSAN1017"
"2025-01-07","01:19","51.4","3.1","3.8","KCALOSAN1017"
"2025-01-07","01:24","51.2","1.5","1.5","KCALOSAN1017"
"2025-01-07","01:29","51.4","1.7","1.7","KCALOSAN1017"
"2025-01-07","01:34","51.2","2.2","2.2","KCALOSAN1017"
"2025-01-07","01:39","51","1.3","1.3","KCALOSAN1017"
"2025-01-07","01:44","50.9","1.7","1.7","KCALOSAN1017"
"2025-01-07","01:49","51.2","2.2","2.2","KCALOSAN1017"
"2025-01-07","01:54","51.6","2","2","KCALOSAN1017"
"2025-01-07","01:59","51.8","1.1","1.1","KCALOSAN1017"
"2025-01-07","02:04","51.8","1.3","1.3","KCALOSAN1017"
"2025-01-07","02:09","52.1","3.3","4","KCALOSAN1017"
"2025-01-07","02:14","52.8","2.2","2.2","KCALOSAN1017"
"2025-01-07","02:19","53.6","3.5","4.4","KCALOSAN1017"
"2025-01-07","02:24","54.3","4.6","5.3","KCALOSAN1017"
"2025-01-07","02:29","55","2.9","3.3","KCALOSAN1017"
"2025-01-07","02:34","55.7","4.4","4.9","KCALOSAN1017"
"2025-01-07","02:39","56.1","4","4.9","KCALOSAN1017"
"2025-01-07","02:44","56.8","4.2","5.1","KCALOSAN1017"
"2025-01-07","02:49","57.2","4.6","5.3","KCALOSAN1017"
"2025-01-07","02:54","57.3","3.3","4","KCALOSAN1017"
"2025-01-07","02:59","57.3","4.2","4.6","KCALOSAN1017"
"2025-01-07","03:04","57.5","6.2","6.4","KCALOSAN1017"
"2025-01-07","03:09","57.7","5.1","6","KCALOSAN1017"
"2025-01-07","03:14","58.1","4.6","5.8","KCALOSAN1017"
"2025-01-07","03:19","58.1","5.1","5.8","KCALOSAN1017"
"2025-01-07","03:24","58.2","6","7.1","KCALOSAN1017"
"2025-01-07","03:29","59","7.6","9.6","KCALOSAN1017"
"2025-01-07","03:34","59.5","6.4","6.7","KCALOSAN1017"
"2025-01-07","03:39","60.2","8.9","11.6","KCALOSAN1017"
"2025-01-07","03:44","60.4","8.9","9.8","KCALOSAN1017"
"2025-01-07","03:49","60.6","7.3","8.2","KCALOSAN1017"
"2025-01-07","03:54","60.6","6.7","7.1","KCALOSAN1017"
"2025-01-07","03:59","60.4","7.3","7.8","KCALOSAN1017"
"2025-01-07","04:04","60.4","7.3","7.8","KCALOSAN1017"
"2025-01-07","04:09","60.4","7.6","8.5","KCALOSAN1017"
"2025-01-07","04:14","60.4","7.3","7.8","KCALOSAN1017"
"2025-01-07","04:19","60.4","7.8","8.9","KCALOSAN1017"
"2025-01-07","04:24","60.6","7.1","7.6","KCALOSAN1017"
"2025-01-07","04:29","60.8","6.9","7.1","KCALOSAN1017"
"2025-01-07","04:34","61.1","9.3","10.7","KCALOSAN1017"
"2025-01-07","04:39","61.3","9.1","11.6","KCALOSAN1017"
"2025-01-07","04:44","61.7","9.1","10.7","KCALOSAN1017"
"2025-01-07","04:49","61.8","7.6","7.8","KCALOSAN1017"
"2025-01-07","04:54","61.8","7.8","8.9","KCALOSAN1017"
"2025-01-07","04:59","61.8","8","10","KCALOSAN1017"
"2025-01-07","05:04","61.7","6.9","7.1","KCALOSAN1017"
"2025-01-07","05:09","61.7","8","9.3","KCALOSAN1017"
"2025-01-07","05:14","61.7","6.4","6.7","KCALOSAN1017"
"2025-01-07","05:19","61.5","5.5","6.7","KCALOSAN1017"
"2025-01-07","05:24","61.5","6.2","6.4","KCALOSAN1017"
"2025-01-07","05:29","61.3","6.4","6.7","KCALOSAN1017"
"2025-01-07","05:34","61.1","6.9","7.1","KCALOSAN1017"
"2025-01-07","05:39","60.9","7.3","7.6","KCALOSAN1017"
"2025-01-07","05:44","60.9","5.3","5.3","KCALOSAN1017"
"2025-01-07","05:49","61.1","6.2","6.4","KCALOSAN1017"
"2025-01-07","05:54","61.1","7.8","9.3","KCALOSAN1017"
"2025-01-07","05:59","61.3","7.8","8.9","KCALOSAN1017"
"2025-01-07","06:04","61.3","7.3","8.7","KCALOSAN1017"
"2025-01-07","06:09","61.3","6.7","6.9","KCALOSAN1017"
"2025-01-07","06:14","61.3","7.8","9.3","KCALOSAN1017"
"2025-01-07","06:19","61.1","6","6","KCALOSAN1017"
"2025-01-07","06:24","60.9","8","8.5","KCALOSAN1017"
"2025-01-07","06:29","60.8","6","6.9","KCALOSAN1017"
"2025-01-07","06:34","60.4","6.9","7.1","KCALOSAN1017"
"2025-01-07","06:39","60","8.5","9.8","KCALOSAN1017"
"2025-01-07","06:44","59.9","6.2","6.9","KCALOSAN1017"
"2025-01-07","06:49","59.9","7.3","7.8","KCALOSAN1017"
"2025-01-07","06:54","60","8.7","10.2","KCALOSAN1017"
"2025-01-07","06:59","60","5.5","6","KCALOSAN1017"
"2025-01-07","07:04","60","6","6","KCALOSAN1017"
"2025-01-07","07:09","60","6.9","7.1","KCALOSAN1017"
"2025-01-07","07:14","60","9.6","10.2","KCALOSAN1017"
"2025-01-07","07:19","60.2","8.5","9.8","KCALOSAN1017"
"2025-01-07","07:24","60.4","9.1","12.5","KCALOSAN1017"
"2025-01-07","07:29","60.6","9.6","11.8","KCALOSAN1017"
"2025-01-07","07:34","60.8","7.3","7.8","KCALOSAN1017"
"2025-01-07","07:39","61.1","8.2","9.3","KCALOSAN1017"
"2025-01-07","07:44","61.3","9.6","12.7","KCALOSAN1017"
"2025-01-07","07:49","61.7","9.1","12","KCALOSAN1017"
"2025-01-07","07:54","62","8.9","11.4","KCALOSAN1017"
"2025-01-07","07:59","62.4","8.7","11.4","KCALOSAN1017"
"2025-01-07","08:04","62.7","8.5","10","KCALOSAN1017"
"2025-01-07","08:09","63.1","7.3","7.8","KCALOSAN1017"
"2025-01-07","08:14","63.3","9.6","10.7","KCALOSAN1017"
"2025-01-07","08:19","63.3","10","12.9","KCALOSAN1017"
"2025-01-07","08:24","63.1","8.9","10.7","KCALOSAN1017"
"2025-01-07","08:29","62.4","9.6","10.7","KCALOSAN1017"
"2025-01-07","08:34","62","9.1","10.7","KCALOSAN1017"
"2025-01-07","08:39","61.8","8","9.3","KCALOSAN1017"
"2025-01-07","08:44","61.7","8.2","9.8","KCALOSAN1017"
"2025-01-07","08:49","61.7","8.9","10.2","KCALOSAN1017"
"2025-01-07","08:54","61.7","8.7","10","KCALOSAN1017"
"2025-01-07","08:59","61.7","11.1","13.4","KCALOSAN1017"
"2025-01-07","09:04","61.7","8.9","10.9","KCALOSAN1017"
"2025-01-07","09:09","61.8","9.3","10.7","KCALOSAN1017"
"2025-01-07","09:14","62","8.9","11.4","KCALOSAN1017"
"2025-01-07","09:19","62.2","9.6","11.6","KCALOSAN1017"
"2025-01-07","09:24","62.2","12.3","14.5","KCALOSAN1017"
"2025-01-07","09:29","62","8.2","11.1","KCALOSAN1017"
"2025-01-07","09:34","62","9.3","11.6","KCALOSAN1017"
"2025-01-07","09:39","61.8","10","11.8","KCALOSAN1017"
"2025-01-07","09:44","61.7","8.9","11.8","KCALOSAN1017"
"2025-01-07","09:49","61.3","13.6","17.4","KCALOSAN1017"
"2025-01-07","09:54","61.1","9.1","10.7","KCALOSAN1017"
"2025-01-07","09:59","61.1","9.1","11.8","KCALOSAN1017"
"2025-01-07","10:04","61.3","9.1","10.2","KCALOSAN1017"
"2025-01-07","10:09","61.5","8.9","10.2","KCALOSAN1017"
"2025-01-07","10:14","61.8","8.7","9.8","KCALOSAN1017"
"2025-01-07","10:19","62.4","8.5","9.3","KCALOSAN1017"
"2025-01-07","10:24","63.1","11.4","13.6","KCALOSAN1017"
"2025-01-07","10:29","63.1","8","9.3","KCALOSAN1017"
"2025-01-07","10:34","63.1","8.5","9.8","KCALOSAN1017"
"2025-01-07","10:39","63.1","8","11.8","KCALOSAN1017"
"2025-01-07","10:44","63.1","8.9","12","KCALOSAN1017"
"2025-01-07","10:49","63.3","12.3","15.2","KCALOSAN1017"
"2025-01-07","10:54","63.3","9.1","11.4","KCALOSAN1017"
"2025-01-07","10:59","63.3","9.1","10.9","KCALOSAN1017"
"2025-01-07","11:04","63.8","7.8","10.2","KCALOSAN1017"
"2025-01-07","11:09","64.5","7.8","8.9","KCALOSAN1017"
"2025-01-07","11:14","65.4","7.8","9.3","KCALOSAN1017"
"2025-01-07","11:19","66","8.5","9.3","KCALOSAN1017"
"2025-01-07","11:24","66.5","9.1","10.7","KCALOSAN1017"
"2025-01-07","11:29","66.7","8.5","10.7","KCALOSAN1017"
"2025-01-07","11:34","67.2","8.5","10.2","KCALOSAN1017"
"2025-01-07","11:39","67.6","6.2","6.9","KCALOSAN1017"
"2025-01-07","11:44","67.8","8.9","10.7","KCALOSAN1017"
"2025-01-07","11:49","68","8.5","9.3","KCALOSAN1017"
"2025-01-07","11:54","68.5","6","6.7","KCALOSAN1017"
"2025-01-07","11:59","68.9","8.7","10.7","KCALOSAN1017"
"2025-01-07","12:04","69.2","6.4","6.7","KCALOSAN1017"
"2025-01-07","12:09","69.2","7.1","7.6","KCALOSAN1017"
"2025-01-07","12:14","69.6","9.8","11.1","KCALOSAN1017"
"2025-01-07","12:19","69.4","5.8","6.4","KCALOSAN1017"
"2025-01-07","12:24","69.4","6.4","7.1","KCALOSAN1017"
"2025-01-07","12:29","69.4","6","6.7","KCALOSAN1017"
"2025-01-07","12:34","69.6","5.5","6","KCALOSAN1017"
"2025-01-07","12:39","69.8","7.3","7.8","KCALOSAN1017"
"2025-01-07","12:44","70.1","9.3","11.8","KCALOSAN1017"
"2025-01-07","12:49","70.1","8.9","9.3","KCALOSAN1017"
"2025-01-07","12:54","70.1","7.1","7.6","KCALOSAN1017"
"2025-01-07","12:59","69.9","9.1","11.4","KCALOSAN1017"
"2025-01-07","13:04","69.8","7.1","7.6","KCALOSAN1017"
"2025-01-07","13:09","69.8","8.9","12","KCALOSAN1017"
"2025-01-07","13:14","69.8","9.1","11.6","KCALOSAN1017"
"2025-01-07","13:19","69.8","10","13.8","KCALOSAN1017"
"2025-01-07","13:24","69.8","7.1","7.8","KCALOSAN1017"
"2025-01-07","13:29","69.6","9.1","11.1","KCALOSAN1017"
"2025-01-07","13:34","69.4","7.1","7.8","KCALOSAN1017"
"2025-01-07","13:39","69.2","9.3","11.6","KCALOSAN1017"
"2025-01-07","13:44","69","10.7","12.5","KCALOSAN1017"
"2025-01-07","13:49","69","10","12.5","KCALOSAN1017"
"2025-01-07","13:54","68.9","10.2","13.6","KCALOSAN1017"
"2025-01-07","13:59","68.5","10.2","12.5","KCALOSAN1017"
"2025-01-07","14:04","68.5","13.4","18.1","KCALOSAN1017"
"2025-01-07","14:09","68.3","11.4","14.7","KCALOSAN1017"
"2025-01-07","14:14","68.3","8.5","10.7","KCALOSAN1017"
"2025-01-07","14:19","68.3","8.2","11.1","KCALOSAN1017"
"2025-01-07","14:24","68.5","5.3","6","KCALOSAN1017"
"2025-01-07","14:29","68.7","8","9.3","KCALOSAN1017"
"2025-01-07","14:34","68.9","9.1","12.9","KCALOSAN1017"
"2025-01-07","14:39","68.7","5.5","5.5","KCALOSAN1017"
"2025-01-07","14:44","68.9","7.8","9.8","KCALOSAN1017"
"2025-01-07","14:49","68.9","8.9","10.2","KCALOSAN1017"
"2025-01-07","14:54","68.9","11.6","15.2","KCALOSAN1017"
"2025-01-07","14:59","68.7","8.7","9.8","KCALOSAN1017"
"2025-01-07","15:04","68.3","9.6","11.8","KCALOSAN1017"
"2025-01-07","15:09","68.1","7.1","7.6","KCALOSAN1017"
"2025-01-07","15:14","68","8.2","10.2","KCALOSAN1017"
"2025-01-07","15:19","68","12.3","15.8","KCALOSAN1017"
"2025-01-07","15:24","67.6","7.1","7.6","KCALOSAN1017"
"2025-01-07","15:29","67.6","9.6","12.5","KCALOSAN1017"
"2025-01-07","15:34","67.4","7.6","9.3","KCALOSAN1017"
"2025-01-07","15:39","67.2","6.2","6.4","KCALOSAN1017"
"2025-01-07","15:44","67.1","9.1","11.8","KCALOSAN1017"
"2025-01-07","15:49","66.9","7.6","9.3","KCALOSAN1017"
"2025-01-07","15:54","66.7","6.4","6.7","KCALOSAN1017"
"2025-01-07","15:59","66.5","7.3","7.8","KCALOSAN1017"
"2025-01-07","16:04","66.3","8.5","10.7","KCALOSAN1017"
"2025-01-07","16:09","66.2","8","9.3","KCALOSAN1017"
"2025-01-07","16:14","66","9.3","11.4","KCALOSAN1017"
"2025-01-07","16:19","65.6","8.9","10.9","KCALOSAN1017"
"2025-01-07","16:24","65.4","8","8.9","KCALOSAN1017"
"2025-01-07","16:29","65.3","8.2","9.8","KCALOSAN1017"
"2025-01-07","16:34","65.1","9.3","11.4","KCALOSAN1017"
"2025-01-07","16:39","64.9","10","12.3","KCALOSAN1017"
"2025-01-07","16:44","64.7","9.3","11.4","KCALOSAN1017"
"2025-01-07","16:49","64.7","9.3","11.1","KCALOSAN1017"
"2025-01-07","16:54","64.7","9.6","11.1","KCALOSAN1017"
"2025-01-07","16:59","64.5","9.1","10.9","KCALOSAN1017"
"2025-01-07","17:04","64.4","8.7","10.7","KCALOSAN1017"
"2025-01-07","17:09","64.4","9.6","13.1","KCALOSAN1017"
"2025-01-07","17:14","64.2","10","12.5","KCALOSAN1017"
"2025-01-07","17:19","64.2","9.8","12.9","KCALOSAN1017"
"2025-01-07","17:24","64.2","9.1","10.2","KCALOSAN1017"
"2025-01-07","17:29","64","9.3","12.3","KCALOSAN1017"
"2025-01-07","17:34","63.8","9.3","12.9","KCALOSAN1017"
"2025-01-07","17:39","63.6","11.8","15.2","KCALOSAN1017"
"2025-01-07","17:44","63.6","11.1","13.4","KCALOSAN1017"
"2025-01-07","17:49","63.6","10","12","KCALOSAN1017"
"2025-01-07","17:54","63.6","10.7","13.8","KCALOSAN1017"
"2025-01-07","17:59","63.5","10.7","15.6","KCALOSAN1017"
"2025-01-07","18:04","63.5","9.3","12.3","KCALOSAN1017"
"2025-01-07","18:09","63.3","11.6","13.6","KCALOSAN1017"
"2025-01-07","18:14","63.3","10.7","13.1","KCALOSAN1017"
"2025-01-07","18:19","63.5","12.5","15.2","KCALOSAN1017"
"2025-01-07","18:24","63.5","10.9","15.8","KCALOSAN1017"
"2025-01-07","18:29","63.5","10","12","KCALOSAN1017"
"2025-01-07","18:34","63.5","9.1","10.5","KCALOSAN1017"
"2025-01-07","18:39","63.3","9.6","11.1","KCALOSAN1017"
"2025-01-07","18:44","63.3","8","9.8","KCALOSAN1017"
"2025-01-07","18:49","63.1","9.1","10.9","KCALOSAN1017"
"2025-01-07","18:54","62.9","5.8","6.4","KCALOSAN1017"
"2025-01-07","18:59","62.9","7.8","8.9","KCALOSAN1017"
"2025-01-07","19:04","62.6","7.3","7.8","KCALOSAN1017"
"2025-01-07","19:09","62.4","10.5","12.9","KCALOSAN1017"
"2025-01-07","19:14","62.6","9.1","11.8","KCALOSAN1017"
"2025-01-07","19:19","62.6","9.3","10.2","KCALOSAN1017"
"2025-01-07","19:24","62.6","12.5","16.1","KCALOSAN1017"
"2025-01-07","19:29","62.6","9.3","11.8","KCALOSAN1017"
"2025-01-07","19:34","62.6","10","12.5","KCALOSAN1017"
"2025-01-07","19:39","62.6","13.6","17","KCALOSAN1017"
"2025-01-07","19:44","62.6","13.6","18.3","KCALOSAN1017"
"2025-01-07","19:49","62.6","9.1","10.7","KCALOSAN1017"
"2025-01-07","19:54","62.4","7.8","9.3","KCALOSAN1017"
"2025-01-07","19:59","62.2","9.1","10.7","KCALOSAN1017"
"2025-01-07","20:04","62.2","7.6","8","KCALOSAN1017"
"2025-01-07","20:09","62","7.8","10.2","KCALOSAN1017"
"2025-01-07","20:14","61.8","11.4","14.5","KCALOSAN1017"
"2025-01-07","20:19","61.7","9.3","11.8","KCALOSAN1017"
"2025-01-07","20:24","61.7","9.6","11.8","KCALOSAN1017"
"2025-01-07","20:29","61.7","10","13.4","KCALOSAN1017"
"2025-01-07","20:34","61.7","11.6","14.7","KCALOSAN1017"
"2025-01-07","20:39","61.7","16.3","19","KCALOSAN1017"
"2025-01-07","20:44","61.7","9.3","12.5","KCALOSAN1017"
"2025-01-07","20:49","61.7","12.5","16.3","KCALOSAN1017"
"2025-01-07","20:54","61.7","12.9","15.2","KCALOSAN1017"
"2025-01-07","20:59","61.7","15.6","22.3","KCALOSAN1017"
"2025-01-07","21:04","61.7","12.5","14.5","KCALOSAN1017"
"2025-01-07","21:09","61.7","12","15.2","KCALOSAN1017"
"2025-01-07","21:14","61.7","10.9","13.1","KCALOSAN1017"
"2025-01-07","21:19","61.5","12.7","15.8","KCALOSAN1017"
"2025-01-07","21:24","61.5","12.5","17","KCALOSAN1017"
"2025-01-07","21:29","61.3","9.6","13.4","KCALOSAN1017"
"2025-01-07","21:34","61.1","11.6","14.3","KCALOSAN1017"
"2025-01-07","21:39","61.1","9.3","11.8","KCALOSAN1017"
"2025-01-07","21:44","60.9","9.6","11.8","KCALOSAN1017"
"2025-01-07","21:49","60.8","10.2","13.1","KCALOSAN1017"
"2025-01-07","21:54","60.8","8.9","11.4","KCALOSAN1017"
"2025-01-07","21:59","60.6","10.2","11.8","KCALOSAN1017"
"2025-01-07","22:04","60.4","9.8","10.7","KCALOSAN1017"
"2025-01-07","22:09","60.4","10.9","15.4","KCALOSAN1017"
"2025-01-07","22:11","60.2","6.2","6.4","KCALOSAN1017"
"2025-01-07","22:19","60","9.8","12.9","KCALOSAN1017"
"2025-01-07","22:24","60","8.5","11.4","KCALOSAN1017"
"2025-01-07","22:29","60","10.5","12.5","KCALOSAN1017"
"2025-01-07","22:34","59.9","12.3","15.6","KCALOSAN1017"
"2025-01-07","22:39","59.9","9.6","11.8","KCALOSAN1017"
"2025-01-07","22:44","59.7","8","9.8","KCALOSAN1017"
"2025-01-07","22:49","59.7","9.1","11.1","KCALOSAN1017"
"2025-01-07","22:54","59.7","14.3","20.8","KCALOSAN1017"
"2025-01-07","22:59","59.7","8.9","10.9","KCALOSAN1017"
"2025-01-07","23:04","59.7","10.5","14.9","KCALOSAN1017"
"2025-01-07","23:09","59.7","8.5","11.1","KCALOSAN1017"
"2025-01-07","23:14","59.5","9.1","11.4","KCALOSAN1017"
"2025-01-07","23:19","59.3","8.9","10.9","KCALOSAN1017"
"2025-01-07","23:24","59.3","9.1","10.9","KCALOSAN1017"
"2025-01-07","23:29","59.1","8.7","10.5","KCALOSAN1017"
"2025-01-07","23:34","59.1","8.5","9.3","KCALOSAN1017"
"2025-01-07","23:39","59","9.6","11.4","KCALOSAN1017"
"2025-01-07","23:44","59","10","13.1","KCALOSAN1017"
"2025-01-07","23:49","59","8.9","10.7","KCALOSAN1017"
"2025-01-07","23:54","58.8","8","10.2","KCALOSAN1017"
"2025-01-07","23:59","58.6","9.3","11.4","KCALOSAN1017"
"2025-01-07","00:02","53.1","0","0","KCALOSAN1201"
